Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
CVX,CVX,Chevron,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
DHR,DHR,Danaher,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
DIS,DIS,Disney,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
DOW,DOW,Dow,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
EMR,EMR,Emerson,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
EXC,EXC,Exelon,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
F,F,Ford,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GE,GE,GE,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GILD,GILD,Gilead,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GM,GM,GM,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GOOG,GOOG,Alphabet (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GOOGL,GOOGL,Alphabet (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
KHC,KHC,Kraft Heinz,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
KO,KO,Coca-Cola,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
LIN,LIN,Linde,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
LLY,LLY,Lilly,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MA,MA,Mastercard,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
META,META,Meta,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MRK,MRK,Merck,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
NFLX,NFLX,Netflix,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
NKE,NKE,Nike,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
ORCL,ORCL,Oracle,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
PYPL,PYPL,PayPal,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
SCHW,SCHW,Charles Schwab,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
SPG,SPG,Simon,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
TGT,TGT,Target,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
TMUS,TMUS,T-Mobile,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
TSLA,TSLA,Tesla,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
UNP,UNP,Union Pacific,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
USB,USB,U.S. Bank,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
V,V,Visa,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-02-29,2024-03-30,2024-02-29,2024-02-05,1203519024
AAPL,AAPL,Apple,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
ABBV,ABBV,AbbVie,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
ABT,ABT,Abbott Laboratories,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
ACN,ACN,Accenture,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
ADBE,ADBE,Adobe,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AIG,AIG,American International Group,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AMD,AMD,AMD,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AMGN,AMGN,Amgen,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AMT,AMT,American Tower,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AMZN,AMZN,Amazon,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AVGO,AVGO,Broadcom,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
AXP,AXP,American Express,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BA,BA,Boeing,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BAC,BAC,Bank of America,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BK,BK,BNY Mellon,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BKNG,BKNG,Booking Holdings,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BLK,BLK,BlackRock,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BMY,BMY,Bristol Myers Squibb,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
BRK.B,BRK-B,Berkshire Hathaway (Class B),Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
C,C,Citigroup,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CAT,CAT,Caterpillar,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CHTR,CHTR,Charter Communications,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
CVX,CVX,Chevron,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
DHR,DHR,Danaher,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
DIS,DIS,Disney,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
DOW,DOW,Dow,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
EMR,EMR,Emerson,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
F,F,Ford,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GE,GE,General Electric,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GILD,GILD,Gilead,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GOOG,GOOG,Alphabet (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GOOGL,GOOGL,Alphabet (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
KHC,KHC,Kraft Heinz,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
KO,KO,Coca-Cola,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
LIN,LIN,Linde,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
LLY,LLY,Lilly,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MA,MA,Mastercard,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
META,META,Meta,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MRK,MRK,Merck,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
NFLX,NFLX,Netflix,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
NKE,NKE,Nike,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
ORCL,ORCL,Oracle,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
PYPL,PYPL,PayPal,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
SCHW,SCHW,Charles Schwab,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
SPG,SPG,Simon Property Group,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
TGT,TGT,Target,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
TMUS,TMUS,T-Mobile US,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
TSLA,TSLA,Tesla,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2024-03-31,2024-04-29,2024-03-31,2024-03-25,1215422714
