Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
CVX,CVX,Chevron Corporation,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
DHR,DHR,Danaher Corporation,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
DIS,DIS,Walt Disney Company (The),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
EMR,EMR,Emerson Electric,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GE,GE,GE Aerospace,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GILD,GILD,Gilead Sciences,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GOOG,GOOG,Alphabet Inc. (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GOOGL,GOOGL,Alphabet Inc. (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
ISRG,ISRG,Intuitive Surgical,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
KO,KO,Coca-Cola Company (The),Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
LIN,LIN,Linde plc,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
LLY,LLY,Eli Lilly and Company,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MA,MA,Mastercard,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
META,META,Meta Platforms,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MRK,MRK,Merck & Co.,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
NFLX,NFLX,"Netflix, Inc.",Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
NKE,NKE,"Nike, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
NOW,NOW,ServiceNow,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
ORCL,ORCL,Oracle Corporation,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PLTR,PLTR,Palantir Technologies,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
PYPL,PYPL,PayPal,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
SCHW,SCHW,Charles Schwab Corporation,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
SO,SO,Southern Company,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
SPG,SPG,Simon Property Group,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
T,T,AT&T,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
TGT,TGT,Target Corporation,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
TMO,TMO,Thermo Fisher Scientific,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
TMUS,TMUS,T-Mobile US,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
TSLA,TSLA,"Tesla, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
TXN,TXN,Texas Instruments,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
UNH,UNH,UnitedHealth Group,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
UNP,UNP,Union Pacific Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
UPS,UPS,United Parcel Service,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
USB,USB,U.S. Bancorp,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
V,V,Visa Inc.,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
VZ,VZ,Verizon,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
WFC,WFC,Wells Fargo,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
WMT,WMT,Walmart,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
XOM,XOM,ExxonMobil,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-04-30,2025-05-30,2025-04-30,2025-04-09,1284761024
AAPL,AAPL,Apple Inc.,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ABBV,ABBV,AbbVie,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ABT,ABT,Abbott Laboratories,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ACN,ACN,Accenture,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ADBE,ADBE,Adobe Inc.,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AIG,AIG,American International Group,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AMD,AMD,Advanced Micro Devices,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AMGN,AMGN,Amgen,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AMT,AMT,American Tower,Real Estate,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AMZN,AMZN,Amazon,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AVGO,AVGO,Broadcom,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
AXP,AXP,American Express,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BA,BA,Boeing,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BAC,BAC,Bank of America,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BK,BK,BNY Mellon,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BKNG,BKNG,Booking Holdings,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BLK,BLK,BlackRock,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BMY,BMY,Bristol Myers Squibb,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
BRK.B,BRK-B,Berkshire Hathaway (Class B),Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
C,C,Citigroup,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CAT,CAT,Caterpillar Inc.,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CHTR,CHTR,Charter Communications,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CL,CL,Colgate-Palmolive,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CMCSA,CMCSA,Comcast,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
COF,COF,Capital One,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
COP,COP,ConocoPhillips,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
COST,COST,Costco,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CRM,CRM,Salesforce,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CSCO,CSCO,Cisco,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CVS,CVS,CVS Health,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
CVX,CVX,Chevron Corporation,Energy,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
DE,DE,Deere & Company,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
DHR,DHR,Danaher Corporation,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
DIS,DIS,Walt Disney Company (The),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
DUK,DUK,Duke Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
EMR,EMR,Emerson Electric,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
FDX,FDX,FedEx,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GD,GD,General Dynamics,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GE,GE,GE Aerospace,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GILD,GILD,Gilead Sciences,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GM,GM,General Motors,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GOOG,GOOG,Alphabet Inc. (Class C),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GOOGL,GOOGL,Alphabet Inc. (Class A),Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
GS,GS,Goldman Sachs,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
HD,HD,Home Depot,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
HON,HON,Honeywell,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
IBM,IBM,IBM,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
INTC,INTC,Intel,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
INTU,INTU,Intuit,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ISRG,ISRG,Intuitive Surgical,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
JNJ,JNJ,Johnson & Johnson,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
JPM,JPM,JPMorgan Chase,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
KO,KO,Coca-Cola Company (The),Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
LIN,LIN,Linde plc,Materials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
LLY,LLY,Eli Lilly and Company,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
LMT,LMT,Lockheed Martin,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
LOW,LOW,Lowe's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MA,MA,Mastercard,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MCD,MCD,McDonald's,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MDLZ,MDLZ,Mondelēz International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MDT,MDT,Medtronic,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MET,MET,MetLife,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
META,META,Meta Platforms,Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MMM,MMM,3M,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MO,MO,Altria,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MRK,MRK,Merck & Co.,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MS,MS,Morgan Stanley,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
MSFT,MSFT,Microsoft,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
NEE,NEE,NextEra Energy,Utilities,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
NFLX,NFLX,"Netflix, Inc.",Communication Services,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
NKE,NKE,"Nike, Inc.",Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
NOW,NOW,ServiceNow,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
NVDA,NVDA,Nvidia,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
ORCL,ORCL,Oracle Corporation,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PEP,PEP,PepsiCo,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PFE,PFE,Pfizer,Health Care,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PG,PG,Procter & Gamble,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PLTR,PLTR,Palantir Technologies,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PM,PM,Philip Morris International,Consumer Staples,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
PYPL,PYPL,PayPal,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
QCOM,QCOM,Qualcomm,Information Technology,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
RTX,RTX,RTX Corporation,Industrials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
SBUX,SBUX,Starbucks,Consumer Discretionary,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
SCHW,SCHW,Charles Schwab Corporation,Financials,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2025-05-31,2025-06-29,2025-05-31,2025-04-09,1284761024
